The Sun appears to move across the sky each day, rising in the east and setting in the west. What causes this apparent motion?	8	0.0	-0.4	0.6	1.865944953177659
The Sun appears to move across the sky each day, rising in the east and setting in the west. What causes this apparent motion?	9	0.0	1.528149397603488	0.3	1.395544453989491
One evening as it is getting dark, Alex sits on the front porch and watches the sun slowly disappear behind the neighbor's house across the street. Which explains this observation?	0	0.7799999999999999	2.4	0.6	0.17836866396010104
One evening as it is getting dark, Alex sits on the front porch and watches the sun slowly disappear behind the neighbor's house across the street. Which explains this observation?	1	0.0	0.0	0.0	0.22468073945724007
One evening as it is getting dark, Alex sits on the front porch and watches the sun slowly disappear behind the neighbor's house across the street. Which explains this observation?	2	0.6337664938073779	-0.1600243577905538	0.3	0.09419325867024606
From Earth, the Sun appears brighter than any other star because the Sun is the	0	2.4	0.7	0.0	0.6
From Earth, the Sun appears brighter than any other star because the Sun is the	1	1.2	0.0	0.0	1.5429585693344878
From Earth, the Sun appears brighter than any other star because the Sun is the	2	1.2	0.0	0.0	1.5429585693344878
Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	0	0.0	2.4	0.3	1.2
Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	1	0.6	0.6	0.0	1.5429585693344878
Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	2	0.0	0.6	0.0	0.7821764515467284
Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	3	1.7999999999999998	1.7999999999999998	0.0	0.6
Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	4	1.2	0.19999999999999996	0.8999999999999999	1.2
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	0	0.0	0.0	0.0	2.4
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	1	0.6	1.2	0.0	1.2
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	2	0.0	0.6	0.3	0.8999999999999999
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	3	0.6	0.19999999999999996	0.6	1.0842499021903538
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	4	0.0	-0.4	0.6	0.780407835904884
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	5	0.0	0.0	0.0	2.4
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	6	0.0	-0.16611070433076058	0.6	0.8999999999999999
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	7	0.0	0.2511676733606063	0.0	0.8999999999999999
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	8	0.8785714285714286	-0.3357142857142858	0.6	0.9321428571428572
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	9	0.0	0.0	0.0	2.280407835904884
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	0	1.2	0.0	0.0	1.2
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	1	0.6	0.0	0.0	2.1
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	2	0.6	0.0	0.0	2.1
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	3	0.6	0.0	0.0	2.1
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	4	0.0	0.6	0.6	2.1
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	5	1.2	0.0	0.0	1.8
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	6	0.0	0.6	0.6	2.1
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	7	1.2	1.4218557922137771	0.8999999999999999	0.8999999999999999
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	8	0.0	0.0	0.0	2.4
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	9	1.2	0.0	0.0	1.8
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	10	0.6	0.0	0.0	2.1
The measure of the amount of light received on Earth from a star is known as	0	0.6	0.0	0.0	1.5484289336336419
The measure of the amount of light received on Earth from a star is known as	1	1.2	0.6	0.0	1.4057066339921753
The measure of the amount of light received on Earth from a star is known as	2	1.2	0.0	0.0	0.31465773809523806
The measure of the amount of light received on Earth from a star is known as	3	0.6	0.0	0.0	0.8057066339921755
The measure of the amount of light received on Earth from a star is known as	4	0.0	0.0	0.0	1.56
The measure of the amount of light received on Earth from a star is known as	5	0.6	0.0	0.0	1.26
At night, the Moon is the brightest object in the sky. Where does the Moon's light come from?	0	1.2	1.4	0.6	0.35
At night, the Moon is the brightest object in the sky. Where does the Moon's light come from?	1	0.6	1.2429585693344878	0.8999999999999999	0.6
At night, the Moon is the brightest object in the sky. Where does the Moon's light come from?	2	0.6	0.0	0.0	0.3
The Big Bang theory states that the universe	0	1.2	1.2	0.3	0.0
In New York State, the longest period of daylight occurs during which month?	0	0.6	0.0	0.0	0.8209072694235859
In New York State, the longest period of daylight occurs during which month?	1	1.7999999999999998	0.0	0.0	0.7417586240453016
In New York State, the longest period of daylight occurs during which month?	2	0.0	0.0	0.0	1.3417586240453017
In New York State, the longest period of daylight occurs during which month?	3	1.1611650485436893	0.0	0.0	1.670907269423586
In New York State, the longest period of daylight occurs during which month?	4	0.0	0.6	0.0	1.5986892142408085
In New York State, the longest period of daylight occurs during which month?	5	0.0	0.29857856943076044	0.0	1.4479784989561884
In New York State, the longest period of daylight occurs during which month?	6	0.6	0.0	0.0	2.1
In New York State, the longest period of daylight occurs during which month?	7	0.6	0.6	0.0	0.6492892847153802
In New York State, the longest period of daylight occurs during which month?	8	1.7999999999999998	0.0	0.0	1.5
In New York State, the longest period of daylight occurs during which month?	9	0.6	0.0	0.0	2.1
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	0	3.0	1.2	0.0	0.3
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	1	0.7378100107222394	0.0	0.0	0.4459831142962434
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	2	2.4	0.0	0.0	1.2
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	3	0.6	0.0	0.0	2.1
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	4	0.6	0.0	0.0	2.1
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	5	0.6	0.0	0.0	2.1
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	6	1.6384518565135302	-0.4	0.6	0.3488986784140969
Michael learned that the movement of Earth in the solar system causes changes that can be seen on the planet. Which change could be seen on Earth in the time it takes Earth to rotate once on its axis?	0	1.8598071442599995	0.3563573453165293	0.0	0.8999999999999999
Michael learned that the movement of Earth in the solar system causes changes that can be seen on the planet. Which change could be seen on Earth in the time it takes Earth to rotate once on its axis?	1	2.4	0.0	0.0	0.8999999999999999
Michael learned that the movement of Earth in the solar system causes changes that can be seen on the planet. Which change could be seen on Earth in the time it takes Earth to rotate once on its axis?	2	2.4562987952069757	0.0	0.0	0.6
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	0	0.0	0.0	0.0	1.6726965257697075
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	1	0.6	0.6	0.0	1.8
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	2	0.6	2.4	0.0	0.8999999999999999
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	3	1.7999999999999998	0.0	0.0	0.8417586240453017
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	4	0.0	0.6	0.0	0.9357822100664741
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	5	0.0	0.6	0.0	0.4990063493149363
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	6	1.5983193277310925	0.0	0.0	1.5
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	7	0.7	0.6	0.0	1.2995031746574681
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	8	0.7916666666666666	0.0	0.0	0.9995031746574681
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	9	0.39831932773109247	0.0	0.0	1.6
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	10	0.6	0.0	0.0	0.3443181818181818
How does the length of daylight in New York State change from summer to fall?	0	1.2	0.0	0.0	1.8
How does the length of daylight in New York State change from summer to fall?	1	0.9358490566037735	0.0	0.0	1.8
How does the length of daylight in New York State change from summer to fall?	2	0.0	0.0	0.0	2.4
How does the length of daylight in New York State change from summer to fall?	3	1.7999999999999998	-0.4	0.8999999999999999	0.43809523809523804
How does the length of daylight in New York State change from summer to fall?	4	0.6916666666666667	0.0	0.0	1.8
How does the length of daylight in New York State change from summer to fall?	5	0.6916666666666667	0.0	0.0	1.2
How does the length of daylight in New York State change from summer to fall?	6	2.4	0.6	0.6	0.8999999999999999
How does the length of daylight in New York State change from summer to fall?	7	1.2	0.0	0.0	1.8
Earth's rotation (turning on its axis) causes	0	1.2	0.0	0.0	1.8
Earth's rotation (turning on its axis) causes	1	1.2	0.0	0.0	1.8
Earth's rotation (turning on its axis) causes	2	0.0	0.3563573453165293	0.0	0.848237130745007
Earth's rotation (turning on its axis) causes	3	0.0	0.27825419596166234	0.0	0.805155565740568
Earth's rotation (turning on its axis) causes	4	0.6	0.0	0.0	1.8
Earth's rotation (turning on its axis) causes	5	0.6	0.6	0.0	1.4396153937945853
Earth's rotation (turning on its axis) causes	6	0.17142857142857137	0.0	0.0	0.4868529404722754
Which of these cycles takes 24 hours?	0	0.6	2.1929698701426417	0.6	0.4882739819300939
Which of these cycles takes 24 hours?	1	0.6	-0.4	0.3	0.33655905185179247
Which of these cycles takes 24 hours?	2	0.1401928557400003	0.3286407766990291	0.6	0.29589921755134535
The number of daylight hours in New York State changes with the	0	0.0	0.9689050053611197	0.0	0.1637332547874898
The number of daylight hours in New York State changes with the	1	1.5983193277310925	0.36296679055747216	0.6	0.8585124027517419
The number of daylight hours in New York State changes with the	2	0.9983193277310924	0.09779735682819385	0.0	0.34889867841409694
The number of daylight hours in New York State changes with the	3	1.2	-0.4	0.6	0.95
The number of daylight hours in New York State changes with the	4	0.6	-0.8	0.6	0.45742349520755393
In New York State, the shortest period of daylight occurs during which month?	0	0.6	0.0	0.0	0.8345240467694437
In New York State, the shortest period of daylight occurs during which month?	1	0.0	0.30422561177944096	0.0	1.4586662273656317
In New York State, the shortest period of daylight occurs during which month?	2	0.0	0.0	0.0	2.4
In New York State, the shortest period of daylight occurs during which month?	3	0.0	0.0	0.0	0.6
In New York State, the shortest period of daylight occurs during which month?	4	0.0	0.6	0.0	1.6065534214759112
In New York State, the shortest period of daylight occurs during which month?	5	1.1611650485436893	0.0	0.0	1.6845240467694436
In New York State, the shortest period of daylight occurs during which month?	6	0.6	0.6	0.0	0.6521128058897205
In New York State, the shortest period of daylight occurs during which month?	7	1.7999999999999998	0.0	0.0	1.5
In New York State, the shortest period of daylight occurs during which month?	8	0.0	0.0	0.0	2.4
What is the correct explanation for why we have day and night on Earth?	0	0.6	0.6	0.0	0.8999999999999999
What is the correct explanation for why we have day and night on Earth?	1	0.20000000000000007	-0.5183394579069107	0.6	1.0699551698848915
What is the correct explanation for why we have day and night on Earth?	2	0.6	0.9281493976034878	0.3	0.7699551698848914
What is the correct explanation for why we have day and night on Earth?	3	0.0	0.23094660827302282	0.0	0.339910339769783
What motion causes day and night?	0	0.6	0.6	0.3	0.8999999999999999
What motion causes day and night?	1	0.0	0.6	0.3	1.2
What motion causes day and night?	2	0.0	0.6	0.3	1.2
What motion causes day and night?	3	0.0	1.2	0.3	0.8999999999999999
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	0	1.2	1.4325943337758003	0.6	0.19900634931493633
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	1	0.0	0.0	0.0	1.2995031746574681
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	2	0.0	0.0	0.0	1.2995031746574681
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	3	1.9760943440846899	0.0	0.0	0.9832391980817639
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	4	1.956862448242366	0.0	0.0	0.9832391980817639
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	5	0.6583333333333332	0.0	0.0	0.6
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	6	0.0	-0.7375	0.8999999999999999	0.9499999999999998
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	7	0.6	-1.2000000000000002	1.5	0.3499999999999999
In December, one side of Earth will receive less energy from the Sun than the other side. Which statement best explains this fact?	0	3.6	1.2	0.0	0.0
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	0	3.0	0.6	0.0	0.6
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	1	0.0	0.0	0.0	1.9380471720423451
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	2	0.0	0.0	0.0	2.0298057960876466
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	3	1.2	0.0	0.0	1.3417586240453017
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	4	0.6	0.0	0.0	0.15479382894958543
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	5	0.0	0.0	0.0	0.3
It takes approximately 365 days for	0	0.6	-0.4	0.3	0.346058974819935
It takes approximately 365 days for	1	0.6	2.1743359957744897	0.6	0.5612574922478799
It takes approximately 365 days for	2	0.0	0.40192855001122074	0.3	0.3831627409378612
Felicia noticed how air temperatures were cooler and there were fewer hours of daylight during some of the seasons. Which of the following contributes to these seasonal changes?	0	0.0	1.7999999999999998	0.3	1.2
Felicia noticed how air temperatures were cooler and there were fewer hours of daylight during some of the seasons. Which of the following contributes to these seasonal changes?	1	0.6	1.7999999999999998	0.6	1.2
Felicia noticed how air temperatures were cooler and there were fewer hours of daylight during some of the seasons. Which of the following contributes to these seasonal changes?	2	0.6	0.6	0.0	1.8
Felicia noticed how air temperatures were cooler and there were fewer hours of daylight during some of the seasons. Which of the following contributes to these seasonal changes?	3	0.7592998710999013	0.0	0.0	0.6
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	0	0.6	0.6	0.0	1.05
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	1	0.0	0.6	0.0	1.2631902544455178
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	2	0.6	0.0	0.0	1.61211670960538
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	3	0.6	0.0	0.0	0.9583480654780892
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	4	0.7	0.0	0.0	0.9537686441272908
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	5	1.2	0.0	0.0	0.0
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	6	0.6	0.6	0.0	0.8999999999999999
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	7	1.2	0.0	0.0	0.9537686441272908
Andy lives in the southern hemisphere. What season does he most likely experience in August?	0	1.2	0.6	0.0	0.6499999999999999
Andy lives in the southern hemisphere. What season does he most likely experience in August?	1	1.2	0.0	0.0	0.6499999999999999
Andy lives in the southern hemisphere. What season does he most likely experience in August?	2	0.6	0.6	0.0	0.6
What is the approximate length of time it takes the Moon to complete one lunar cycle?	0	1.7999999999999998	0.6	0.0	0.3
What is the approximate length of time it takes the Moon to complete one lunar cycle?	1	1.7999999999999998	0.0	0.0	0.3
Which of these is the most responsible for the changes of the seasons on Earth?	0	0.6	1.2	0.0	1.5
Which of these is the most responsible for the changes of the seasons on Earth?	1	0.6	1.2	0.6	1.4018774522952329
Which of these is the most responsible for the changes of the seasons on Earth?	2	0.0	0.6	0.3	1.8
Which of these is the most responsible for the changes of the seasons on Earth?	3	0.0	0.6	0.3	1.8
Which of these is the most responsible for the changes of the seasons on Earth?	4	0.6	0.0	0.0	1.2995031746574681
Which of these is the most responsible for the changes of the seasons on Earth?	5	0.6	0.0	0.0	1.2995031746574681
Which of these is the most responsible for the changes of the seasons on Earth?	6	0.6	-0.4	0.8999999999999999	0.3986193730472989
Martin is writing a report for science class about how the tilt of Earth affects living organisms. Which subject should Martin include in his report that is directly affected by Earth's tilt?	0	2.8000000000000003	1.2	0.6	0.3
Martin is writing a report for science class about how the tilt of Earth affects living organisms. Which subject should Martin include in his report that is directly affected by Earth's tilt?	1	2.0	0.0	0.0	0.3
Jessica watches the Sun set in the evening sky. What causes the setting of the Sun?	0	2.5	1.7999999999999998	0.0	0.0
Jessica watches the Sun set in the evening sky. What causes the setting of the Sun?	1	1.2	0.0	0.0	0.0
The change from day to night on Earth can be explained by	0	0.20000000000000007	-0.07135922330097094	0.6	0.8999999999999999
The change from day to night on Earth can be explained by	1	0.6	0.19999999999999996	0.3	0.8999999999999999
The change from day to night on Earth can be explained by	2	0.6	1.2	0.3	0.6
What causes nighttime and daytime on Earth?	0	0.1932303414289822	0.6	0.6	1.1044074418054595
What causes nighttime and daytime on Earth?	1	0.6	0.19999999999999996	0.3	0.6
What causes nighttime and daytime on Earth?	2	0.6	-0.4	0.6	0.4718213273417354
What causes nighttime and daytime on Earth?	3	1.1371428571428572	-0.4	0.6	0.6325861144637241
There are MORE hours of sunlight in the Northern Hemisphere during which season?	0	0.21507457650916317	0.6	0.0	0.5037686441272908
There are MORE hours of sunlight in the Northern Hemisphere during which season?	1	0.6296939808302158	0.0	0.0	0.792576504792446
There are MORE hours of sunlight in the Northern Hemisphere during which season?	2	0.6	0.0	0.0	0.9963451489197368
There are MORE hours of sunlight in the Northern Hemisphere during which season?	3	0.6	0.6	0.0	0.3
Which of these events occurs about every three months?	0	0.23677423187184576	0.6	0.0	0.3
Which of these events occurs about every three months?	1	0.08741232314714764	0.0	0.0	0.3
Which of these events occurs about every three months?	2	0.6	0.0	0.0	0.0
Earth makes a complete revolution around the Sun about once every	0	1.9486719915489794	0.9855585732568698	0.0	0.0
The motion of Earth is responsible for several celestial events. Which of the following events is caused by Earth revolving around the sun?	0	2.0774658552779828	0.9855585732568698	0.0	0.0
Many types of motion occur in our solar system. Which type of motion describes one Earth year?	0	2.0073414293351455	1.938732927638991	0.3	0.0
Many types of motion occur in our solar system. Which type of motion describes one Earth year?	1	1.2597315436241612	0.6	0.0	1.0821984659322508
Many types of motion occur in our solar system. Which type of motion describes one Earth year?	2	0.0	1.2	0.0	0.9643969318645016
Many types of motion occur in our solar system. Which type of motion describes one Earth year?	3	1.3194630872483222	-0.4	0.3	0.3
Approximately how long does Earth take to complete its orbit around the Sun?	0	2.4	0.6	0.0	0.5653612068701119
Approximately how long does Earth take to complete its orbit around the Sun?	1	0.0	0.0	0.0	2.1643969318645015
Approximately how long does Earth take to complete its orbit around the Sun?	2	0.0	0.0	0.0	2.183162740937861
Which event occurs every day?	0	0.0	1.2999999999999998	0.3	1.0
Which event occurs every day?	1	0.0	0.0	0.0	0.3
Which event occurs every day?	2	0.6	0.4678744985754394	0.3	1.0080330805450384
Which event occurs every day?	3	0.6	0.4321255014245606	0.3	1.0080330805450384
Which is a reason for Arkansas having multiple seasons?	0	0.0	1.4325943337758003	0.6	0.0986193730472989
Which is a reason for Arkansas having multiple seasons?	1	0.7	0.0	0.0	0.0986193730472989
Which planet has the longest planetary year?	0	0.6	0.6	0.0	1.7159102707048928
Which planet has the longest planetary year?	1	0.0	0.6	0.0	2.1
Which planet has the longest planetary year?	2	0.0	0.0	0.0	2.4
Which planet has the longest planetary year?	3	0.6	0.0	0.0	2.000956238369538
Which planet has the longest planetary year?	4	0.0	0.0	0.0	1.2
Which planet has the longest planetary year?	5	0.0	0.6	0.0	2.1
Which planet has the longest planetary year?	6	0.0	0.0	0.0	0.8999999999999999
Which planet has the longest planetary year?	7	0.0	0.0	0.0	0.8999999999999999
Which occurs as a result of Earth's tilt on its rotating axis?	0	1.4	0.0	0.0	0.7
Which occurs as a result of Earth's tilt on its rotating axis?	1	1.7999999999999998	0.7000000000000001	0.0	0.7908706231800857
Which occurs as a result of Earth's tilt on its rotating axis?	2	0.09985571411339306	0.09999999999999998	0.0	0.3
How many times does Earth rotate on its axis in one day?	0	2.4	0.6	0.0	0.43
How many times does Earth rotate on its axis in one day?	1	0.30109667883575497	0.86	0.0	0.43
Which location on Earth has the least intense sunlight on December 22?	0	0.6	0.0	0.0	0.8499999999999999
Which location on Earth has the least intense sunlight on December 22?	1	0.6	0.0	0.0	2.1
Which location on Earth has the least intense sunlight on December 22?	2	0.6	0.6	0.0	1.8
Which location on Earth has the least intense sunlight on December 22?	3	0.6	0.7	0.0	1.5
Which location on Earth has the least intense sunlight on December 22?	4	2.4	0.0	0.0	1.2
Which location on Earth has the least intense sunlight on December 22?	5	0.6	0.0	0.0	0.8999999999999999
Which location on Earth has the least intense sunlight on December 22?	6	0.0	0.0	0.0	0.6
Why is it winter in North America when it is summer in South America?	0	1.2	0.6	0.0	1.3940235860211725
Why is it winter in North America when it is summer in South America?	1	0.2944444444444445	0.2944444444444445	0.0	1.37609434408469
Why is it winter in North America when it is summer in South America?	2	0.2400000000000001	0.0	0.0	1.4401016463241298
Why is it winter in North America when it is summer in South America?	3	0.0	0.0	0.0	2.4
