Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	1	0.7	-0.46507819664496075
Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	2	0.0	0.6
Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	3	2.0	1.7999999999999998
Many stars can be seen in the sky at night. Which statement best explains why the Sun appears brighter than the stars seen in the night sky?	4	1.2	-0.5444444444444445
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	0	0.0	-0.027274400485291728
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	1	0.6	1.2
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	2	0.0	0.19999999999999996
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	3	0.6	0.22889128427227695
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	4	0.0	-0.4
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	5	0.0	0.6298860619403086
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	6	0.0	0.23388929566923944
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	7	0.0	0.2511676733606063
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	8	0.8785714285714286	-0.3357142857142858
Which statement correctly describes a relationship between the distance from Earth and a characteristic of a star?	9	0.2785714285714286	-0.40582822377397726
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	0	3.2222222222222223	0.0
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	1	0.6	0.0
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	2	2.6222222222222222	0.0
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	3	2.6222222222222222	-0.4
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	4	2.022222222222222	0.7037686441272908
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	5	1.2	-0.20000000000000007
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	6	1.4149044909245645	0.29999999999999993
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	7	2.0327827587070564	1.4218557922137771
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	8	2.6222222222222222	-0.2675905791736801
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	9	2.6222222222222222	-0.2675905791736801
Kevin is observing the sky on a clear night. With the unaided eye he is able to see Venus, Mars, Jupiter, and Saturn. Why would Venus appear to be brighter than the other planets?	10	2.6222222222222222	-0.2675905791736801
The measure of the amount of light received on Earth from a star is known as	0	0.6	0.0
The measure of the amount of light received on Earth from a star is known as	1	1.2	0.6
The measure of the amount of light received on Earth from a star is known as	2	1.2	0.0
The measure of the amount of light received on Earth from a star is known as	3	0.6	0.0
The measure of the amount of light received on Earth from a star is known as	4	0.0	0.0
The measure of the amount of light received on Earth from a star is known as	5	0.6	0.0
At night, the Moon is the brightest object in the sky. Where does the Moon's light come from?	0	1.2	1.4
At night, the Moon is the brightest object in the sky. Where does the Moon's light come from?	1	0.6	0.9429585693344876
At night, the Moon is the brightest object in the sky. Where does the Moon's light come from?	2	0.6	0.0
The Big Bang theory states that the universe	0	1.2	1.2
In New York State, the longest period of daylight occurs during which month?	0	0.6	0.0
In New York State, the longest period of daylight occurs during which month?	1	1.7999999999999998	0.0
In New York State, the longest period of daylight occurs during which month?	2	0.0	0.0
In New York State, the longest period of daylight occurs during which month?	3	1.3325936199722608	0.09999999999999998
In New York State, the longest period of daylight occurs during which month?	4	0.0	0.6
In New York State, the longest period of daylight occurs during which month?	5	0.0	0.29857856943076044
In New York State, the longest period of daylight occurs during which month?	6	1.9325936199722609	0.09999999999999998
In New York State, the longest period of daylight occurs during which month?	7	0.6	0.7
In New York State, the longest period of daylight occurs during which month?	8	2.355398338189823	0.19999999999999996
In New York State, the longest period of daylight occurs during which month?	9	2.532593619972261	0.09999999999999998
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	0	3.0	1.5182587536398287
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	1	0.7378100107222394	0.0
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	2	3.502872341688733	-0.31534528234195436
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	3	2.574300913117304	0.0
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	4	2.574300913117304	0.0
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	5	3.241324198202263	0.0
The length of daylight changes as the seasons change during the year. What causes these changes in daylight?	6	1.6384518565135302	-0.4
Michael learned that the movement of Earth in the solar system causes changes that can be seen on the planet. Which change could be seen on Earth in the time it takes Earth to rotate once on its axis?	0	1.8598071442599995	0.30000000000000004
Michael learned that the movement of Earth in the solar system causes changes that can be seen on the planet. Which change could be seen on Earth in the time it takes Earth to rotate once on its axis?	1	2.4	0.0
Michael learned that the movement of Earth in the solar system causes changes that can be seen on the planet. Which change could be seen on Earth in the time it takes Earth to rotate once on its axis?	2	2.4562987952069757	0.0
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	0	0.03539781425415528	0.0
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	1	1.969747899159664	0.6
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	2	0.6	2.788047172042345
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	3	1.7999999999999998	0.0
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	4	0.0	0.6
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	5	0.0	0.6
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	6	1.969747899159664	0.0
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	7	0.7916666666666666	0.6
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	8	0.7916666666666666	0.0
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	9	0.7697478991596638	0.0
In Alaska, there are fewer hours of daylight in the winter than in the summer. Which statement best explains why this difference occurs?	10	0.6	0.0
How does the length of daylight in New York State change from summer to fall?	0	1.2	0.0
How does the length of daylight in New York State change from summer to fall?	1	1.2072776280323447	0.0
How does the length of daylight in New York State change from summer to fall?	2	0.6072776280323449	-0.4
How does the length of daylight in New York State change from summer to fall?	3	1.7999999999999998	-0.4
How does the length of daylight in New York State change from summer to fall?	4	0.6916666666666667	-0.4
How does the length of daylight in New York State change from summer to fall?	5	0.6916666666666667	-0.4
How does the length of daylight in New York State change from summer to fall?	6	2.8275157232704404	0.3944444444444444
How does the length of daylight in New York State change from summer to fall?	7	2.407277628032345	-0.4
Earth's rotation (turning on its axis) causes	0	1.985939740285283	0.10928855497401058
Earth's rotation (turning on its axis) causes	1	1.7999999999999998	0.34364265468347077
Earth's rotation (turning on its axis) causes	2	0.0	0.3563573453165293
Earth's rotation (turning on its axis) causes	3	0.0	0.27825419596166234
Earth's rotation (turning on its axis) causes	4	0.6	0.0
Earth's rotation (turning on its axis) causes	5	0.6	0.6
Earth's rotation (turning on its axis) causes	6	0.17142857142857137	0.0
Which of these cycles takes 24 hours?	0	0.6	1.7929698701426418
Which of these cycles takes 24 hours?	1	0.6	0.0
Which of these cycles takes 24 hours?	2	0.1401928557400003	0.3286407766990291
The number of daylight hours in New York State changes with the	0	0.0	0.9689050053611197
The number of daylight hours in New York State changes with the	1	1.6723857466161482	0.460764147385666
The number of daylight hours in New York State changes with the	2	0.9983193277310924	-0.3022026431718062
The number of daylight hours in New York State changes with the	3	1.2	-0.8
The number of daylight hours in New York State changes with the	4	0.6	0.0
In New York State, the shortest period of daylight occurs during which month?	0	0.6	0.0
In New York State, the shortest period of daylight occurs during which month?	1	0.0	0.30422561177944096
In New York State, the shortest period of daylight occurs during which month?	2	1.3325936199722608	0.09999999999999998
In New York State, the shortest period of daylight occurs during which month?	3	0.0	-0.4
In New York State, the shortest period of daylight occurs during which month?	4	0.0	0.6
In New York State, the shortest period of daylight occurs during which month?	5	1.9325936199722609	0.09999999999999998
In New York State, the shortest period of daylight occurs during which month?	6	0.6	0.7
In New York State, the shortest period of daylight occurs during which month?	7	2.355398338189823	0.19999999999999996
In New York State, the shortest period of daylight occurs during which month?	8	2.532593619972261	0.09999999999999998
What is the correct explanation for why we have day and night on Earth?	0	0.6	0.6
What is the correct explanation for why we have day and night on Earth?	1	0.20000000000000007	-0.7896986812078817
What is the correct explanation for why we have day and night on Earth?	2	0.6	0.8093993976034878
What is the correct explanation for why we have day and night on Earth?	3	0.0	0.23094660827302282
What motion causes day and night?	0	0.6	0.19999999999999996
What motion causes day and night?	1	0.0	0.6
What motion causes day and night?	2	0.0	0.3286407766990291
What motion causes day and night?	3	0.0	1.2
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	0	1.2	1.4325943337758003
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	1	0.0	-0.4
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	2	0.0	-0.4
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	3	1.9760943440846899	0.0
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	4	1.956862448242366	0.0
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	5	0.6583333333333332	0.0
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	6	0.0	-0.3375
Liam lives in the Northern Hemisphere of Earth and plays in the snow in December. His friend lives in the Southern Hemisphere of Earth and plays at the beach in December. What is the best explanation for why this is possible?	7	0.6	-1.2000000000000002
In December, one side of Earth will receive less energy from the Sun than the other side. Which statement best explains this fact?	0	3.6	1.2
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	0	3.0	0.6
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	1	0.1808246842016581	0.0
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	2	0.0	0.0
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	3	1.2	0.0
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	4	0.6	0.0
Drew knows that Earth is tilted on its axis. He also knows this tilt is responsible for the season that a region on Earth will experience. When the South Pole is tilted toward the Sun, what season will it be in Florida?	5	0.0	0.0
It takes approximately 365 days for	0	0.6	0.0
It takes approximately 365 days for	1	0.6	1.7743359957744895
It takes approximately 365 days for	2	0.0	0.20192855001122073
Felicia noticed how air temperatures were cooler and there were fewer hours of daylight during some of the seasons. Which of the following contributes to these seasonal changes?	0	0.0	1.7999999999999998
Felicia noticed how air temperatures were cooler and there were fewer hours of daylight during some of the seasons. Which of the following contributes to these seasonal changes?	1	2.4	1.4
Felicia noticed how air temperatures were cooler and there were fewer hours of daylight during some of the seasons. Which of the following contributes to these seasonal changes?	2	2.4210526315789473	-0.024108219568961475
Felicia noticed how air temperatures were cooler and there were fewer hours of daylight during some of the seasons. Which of the following contributes to these seasonal changes?	3	0.7592998710999013	0.0
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	0	0.6	0.6
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	1	0.0	0.6
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	2	0.7333922619123562	0.0
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	3	0.6333922619123562	0.0
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	4	0.7	0.0
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	5	0.6	0.0
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	6	0.6	0.6
Ellie is growing a vegetable garden. In which season do the plants in Ellie's garden receive the most energy from the Sun for growing?	7	1.9	0.0
Andy lives in the southern hemisphere. What season does he most likely experience in August?	0	1.2	0.6
Andy lives in the southern hemisphere. What season does he most likely experience in August?	1	1.2	0.0
Andy lives in the southern hemisphere. What season does he most likely experience in August?	2	0.6	0.6
What is the approximate length of time it takes the Moon to complete one lunar cycle?	0	1.7999999999999998	0.6
What is the approximate length of time it takes the Moon to complete one lunar cycle?	1	1.7999999999999998	0.0
Which of these is the most responsible for the changes of the seasons on Earth?	0	1.7999999999999998	0.8968301822112573
Which of these is the most responsible for the changes of the seasons on Earth?	1	0.6	1.4325943337758003
Which of these is the most responsible for the changes of the seasons on Earth?	2	0.0	0.6
Which of these is the most responsible for the changes of the seasons on Earth?	3	0.0	0.6
Which of these is the most responsible for the changes of the seasons on Earth?	4	0.6	0.0
Which of these is the most responsible for the changes of the seasons on Earth?	5	0.6	0.0
Which of these is the most responsible for the changes of the seasons on Earth?	6	0.6	-0.4
Martin is writing a report for science class about how the tilt of Earth affects living organisms. Which subject should Martin include in his report that is directly affected by Earth's tilt?	0	3.2	1.2
Martin is writing a report for science class about how the tilt of Earth affects living organisms. Which subject should Martin include in his report that is directly affected by Earth's tilt?	1	2.0	-0.4
Jessica watches the Sun set in the evening sky. What causes the setting of the Sun?	0	2.5	1.7999999999999998
Jessica watches the Sun set in the evening sky. What causes the setting of the Sun?	1	1.2	0.0
The change from day to night on Earth can be explained by	0	0.20000000000000007	-0.07135922330097094
The change from day to night on Earth can be explained by	1	0.6	0.19999999999999996
The change from day to night on Earth can be explained by	2	0.6	1.2
What causes nighttime and daytime on Earth?	0	0.1932303414289822	0.3286407766990291
What causes nighttime and daytime on Earth?	1	0.6	0.6
What causes nighttime and daytime on Earth?	2	0.6	-0.4
What causes nighttime and daytime on Earth?	3	1.1371428571428572	-0.4
There are MORE hours of sunlight in the Northern Hemisphere during which season?	0	0.21507457650916317	0.6
There are MORE hours of sunlight in the Northern Hemisphere during which season?	1	0.6296939808302158	0.0
There are MORE hours of sunlight in the Northern Hemisphere during which season?	2	0.6	0.0
There are MORE hours of sunlight in the Northern Hemisphere during which season?	3	0.6	0.6
Which of these events occurs about every three months?	0	0.23677423187184576	0.6
Which of these events occurs about every three months?	1	0.08741232314714764	0.0
Which of these events occurs about every three months?	2	0.6	0.0
Earth makes a complete revolution around the Sun about once every	0	1.9486719915489794	0.9855585732568698
The motion of Earth is responsible for several celestial events. Which of the following events is caused by Earth revolving around the sun?	0	2.0774658552779828	0.9855585732568698
Many types of motion occur in our solar system. Which type of motion describes one Earth year?	0	2.0073414293351455	1.938732927638991
Many types of motion occur in our solar system. Which type of motion describes one Earth year?	1	1.3194630872483222	0.6
Many types of motion occur in our solar system. Which type of motion describes one Earth year?	2	0.0	1.2
Many types of motion occur in our solar system. Which type of motion describes one Earth year?	3	1.3194630872483222	-0.4
Approximately how long does Earth take to complete its orbit around the Sun?	0	2.6198781278199763	0.6598945690313596
Approximately how long does Earth take to complete its orbit around the Sun?	1	0.0	0.0
Approximately how long does Earth take to complete its orbit around the Sun?	2	0.2038571000224415	0.0
Which event occurs every day?	0	0.0	1.2999999999999998
Which event occurs every day?	1	0.0	-0.4
Which event occurs every day?	2	0.6	0.4678744985754394
Which event occurs every day?	3	0.6	0.4321255014245606
Which is a reason for Arkansas having multiple seasons?	0	0.0	1.4325943337758003
Which is a reason for Arkansas having multiple seasons?	1	0.7	0.0
Which planet has the longest planetary year?	0	0.7678614105027346	0.6
Which planet has the longest planetary year?	1	0.6	0.6
Which planet has the longest planetary year?	2	1.7999999999999998	0.0
Which planet has the longest planetary year?	3	0.6	0.0
Which planet has the longest planetary year?	4	0.0	0.0
Which planet has the longest planetary year?	5	0.6	0.6
Which planet has the longest planetary year?	6	0.0	0.0
Which planet has the longest planetary year?	7	0.0	0.0
Which occurs as a result of Earth's tilt on its rotating axis?	0	1.4	0.0
Which occurs as a result of Earth's tilt on its rotating axis?	1	1.7999999999999998	0.8
Which occurs as a result of Earth's tilt on its rotating axis?	2	0.09985571411339306	0.09999999999999998
How many times does Earth rotate on its axis in one day?	0	2.4	0.6
How many times does Earth rotate on its axis in one day?	1	0.30109667883575497	0.86
Which location on Earth has the least intense sunlight on December 22?	0	0.6	0.0
Which location on Earth has the least intense sunlight on December 22?	1	1.7999999999999998	0.7999999999999999
Which location on Earth has the least intense sunlight on December 22?	2	0.6	0.6
Which location on Earth has the least intense sunlight on December 22?	3	0.6	0.7
Which location on Earth has the least intense sunlight on December 22?	4	2.4	0.0
Which location on Earth has the least intense sunlight on December 22?	5	0.6	0.0
Which location on Earth has the least intense sunlight on December 22?	6	0.0	-0.4
Why is it winter in North America when it is summer in South America?	0	1.2	0.6
Why is it winter in North America when it is summer in South America?	1	0.41355315773113843	-0.10555555555555551
Why is it winter in North America when it is summer in South America?	2	0.361063656983149	0.12008618513492142
Why is it winter in North America when it is summer in South America?	3	0.6	-0.008546897376474849
Why is it winter in North America when it is summer in South America?	4	0.6	0.5914531026235251
Why is it winter in North America when it is summer in South America?	5	0.0	0.0
Why is it winter in North America when it is summer in South America?	6	0.0	0.39145310262352506
In New York State, an observer will usually see the Sun rise in the	0	1.2	0.6
What is one factor that contributes to seasons occurring in New York State?	0	0.6210526315789473	1.1182587536398287
What is one factor that contributes to seasons occurring in New York State?	1	0.1592998710999013	0.0
Which statement best explains Earth's day and night cycle?	0	0.7414736555847357	0.42089455351257443
Which statement best explains Earth's day and night cycle?	1	0.6	0.6
Which statement best explains Earth's day and night cycle?	2	0.6	1.528149397603488
Which statement best explains Earth's day and night cycle?	3	1.3312918005810794	2.307226892563256
How does the tilt of Earth’s axis and its rotation affect the weather?	0	1.2	3.6
How does the tilt of Earth’s axis and its rotation affect the weather?	1	0.6	-0.30000000000000004
How does the tilt of Earth’s axis and its rotation affect the weather?	2	0.6	0.0
How does the tilt of Earth’s axis and its rotation affect the weather?	3	0.0	0.3602670825025205
How does the tilt of Earth’s axis and its rotation affect the weather?	4	0.0	0.5602670825025204
How does the tilt of Earth’s axis and its rotation affect the weather?	5	0.0	0.7999999999999999
Earth rotates on its north-south axis. Which statement best describes one complete rotation?	0	2.585939740285283	0.30928855497401053
Earth rotates on its north-south axis. Which statement best describes one complete rotation?	1	1.2	0.5699035721299996
Earth rotates on its north-south axis. Which statement best describes one complete rotation?	2	0.6	0.0
Earth rotates on its north-south axis. Which statement best describes one complete rotation?	3	1.8562987952069756	0.0
Earth rotates on its north-south axis. Which statement best describes one complete rotation?	4	0.0	0.5395400099860386
The length of a year is equivalent to the time it takes for one	0	0.8513280084510206	1.938732927638991
The length of a year is equivalent to the time it takes for one	1	1.2	-0.4
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	0	1.7999999999999998	1.5880471720423448
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	1	1.7999999999999998	1.3640604305338357
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	2	0.7916666666666666	0.19999999999999996
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	3	1.2	0.0
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	4	0.0	1.2
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	5	0.6	0.09999999999999998
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	6	0.0	-0.4
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	7	0.6	0.0
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	8	0.0	0.3136124307206615
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	9	0.0	0.3136124307206615
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	10	0.0	-1.1102230246251565E-16
Which of the following statements best explains why the tilt of Earth on its axis causes summer to be warmer than winter in the Northern Hemisphere?	11	0.0	0.09999999999999998
About how many Earth days does it take the Moon to travel around Earth?	0	0.7501872312752698	0.0
About how many Earth days does it take the Moon to travel around Earth?	1	0.6684210526315788	0.0
About how many Earth days does it take the Moon to travel around Earth?	2	0.6	0.0
About how many Earth days does it take the Moon to travel around Earth?	3	1.2	0.0
About how many Earth days does it take the Moon to travel around Earth?	4	0.0	-0.4
Which explains the pattern of day and night?	0	0.0	0.6531493976034878
Which explains the pattern of day and night?	1	0.6	0.0
Which explains the pattern of day and night?	2	0.0	0.19999999999999996
Which explains the pattern of day and night?	3	0.0	0.2812586827366387
Which explains the pattern of day and night?	4	0.6	0.0
A student learns that one year on Mercury is about 88 Earth days. This means it takes 88 Earth days for Mercury to	0	0.6901873439507584	-0.045225188611213274
A student learns that one year on Mercury is about 88 Earth days. This means it takes 88 Earth days for Mercury to	1	1.2	-0.23333333333333336
A student learns that one year on Mercury is about 88 Earth days. This means it takes 88 Earth days for Mercury to	2	0.0	0.3666666666666666
Which of these occurs due to the rotation of Earth?	0	0.6	0.6
Which of these occurs due to the rotation of Earth?	1	0.6	0.0
Which of these occurs due to the rotation of Earth?	2	0.0	-0.3992848542397766
How many times does the Moon rotate on its axis during a lunar month?	0	0.9511349697958	0.3174023852447415
How many times does the Moon rotate on its axis during a lunar month?	1	1.7999999999999998	0.0
How many times does the Moon rotate on its axis during a lunar month?	2	0.6751330854008728	0.0
When the Northern Hemisphere is tilted toward the Sun, what season is occurring in Australia?	0	1.7999999999999998	0.0
